STATE/UT,Year,CAUSE,Male,Female,Total,Hour,Time_Category,Speed,Speed_Limit,Road_Condition,Weather
MIZORAM,2001,Bus (Private),20,8,28,18,Evening,52,80,Gravel,Clear
MIZORAM,2001,Tempo/Vans (Government),0,0,0,12,Afternoon,51,80,Dry,Windy
MIZORAM,2001,Tempo/Vans (Private),7,1,8,6,Morning,59,80,Dry,Rainy
MIZORAM,2001,Jeep (Government),0,0,0,14,Afternoon,54,80,Wet,Clear
MIZORAM,2001,Jeep (Private),3,2,5,22,Night,50,80,Dry,Cloudy
MIZORAM,2001,Car (Government),0,0,0,6,Morning,57,40,Snow,Clear
MIZORAM,2001,Car (Private),0,0,0,7,Morning,40,80,Dry,Windy
MIZORAM,2001,Three Wheeler,0,0,0,4,Night,56,40,Wet,Fog
MIZORAM,2001,Two Wheeler,1,0,1,20,Evening,51,60,Dry,Windy
MIZORAM,2001,Bicycle,0,0,0,13,Afternoon,40,40,Gravel,Windy
MIZORAM,2001,Pedestrian,0,0,0,3,Night,43,60,Damaged,Rainy
MIZORAM,2001,Others (Please Specify),0,0,0,22,Night,26,40,Damaged,Fog
MIZORAM,2001,Total Deaths (Persons),51,16,67,9,Morning,33,40,Damaged,Fog
MIZORAM,2001,Total Truck/Lorry,20,5,25,19,Evening,32,80,Gravel,Fog
MIZORAM,2001,Total Bus,20,8,28,14,Afternoon,52,40,Snow,Cloudy
MIZORAM,2001,Total Tempo/Vans,7,1,8,17,Evening,75,40,Wet,Clear
MIZORAM,2001,Total Jeep,3,2,5,19,Evening,44,80,Gravel,Cloudy
MIZORAM,2001,Total Car,0,0,0,12,Afternoon,40,60,Wet,Fog
MIZORAM,2002,Truck/Lorry (Government),1,0,1,7,Morning,50,80,Snow,Rainy
MIZORAM,2002,Truck/Lorry (Private),16,2,18,8,Morning,53,80,Gravel,Windy
MIZORAM,2002,Bus (Government),0,0,0,15,Afternoon,63,80,Dry,Windy
MIZORAM,2002,Bus (Private),4,1,5,18,Evening,62,60,Snow,Cloudy
MIZORAM,2002,Tempo/Vans (Government),0,0,0,15,Afternoon,62,40,Damaged,Cloudy
MIZORAM,2002,Tempo/Vans (Private),0,0,0,6,Morning,50,40,Gravel,Rainy
MIZORAM,2002,Jeep (Government),0,0,0,13,Afternoon,44,80,Snow,Windy
MIZORAM,2002,Jeep (Private),5,3,8,13,Afternoon,66,80,Snow,Cloudy
MIZORAM,2002,Car (Government),0,0,0,3,Night,75,40,Gravel,Clear
MIZORAM,2002,Car (Private),1,0,1,14,Afternoon,59,40,Damaged,Cloudy
MIZORAM,2002,Three Wheeler,3,2,5,2,Night,59,40,Damaged,Cloudy
MIZORAM,2002,Two Wheeler,3,0,3,4,Night,37,60,Snow,Fog
MIZORAM,2002,Bicycle,0,0,0,0,Night,58,60,Wet,Clear
MIZORAM,2002,Pedestrian,1,0,1,2,Night,55,80,Snow,Clear
MIZORAM,2002,Others (Please Specify),7,1,8,14,Afternoon,40,60,Gravel,Rainy
MIZORAM,2002,Total Deaths (Persons),41,9,50,23,Night,43,80,Gravel,Fog
MIZORAM,2002,Total Truck/Lorry,17,2,19,7,Morning,52,40,Gravel,Clear
MIZORAM,2002,Total Bus,4,1,5,3,Night,48,40,Damaged,Fog
MIZORAM,2002,Total Tempo/Vans,0,0,0,1,Night,27,80,Dry,Fog
MIZORAM,2002,Total Jeep,5,3,8,23,Night,56,40,Gravel,Windy
MIZORAM,2002,Total Car,1,0,1,23,Night,59,80,Gravel,Clear
MIZORAM,2003,Truck/Lorry (Government),0,0,0,9,Morning,41,80,Wet,Windy
MIZORAM,2003,Truck/Lorry (Private),36,7,43,3,Night,48,80,Wet,Cloudy
MIZORAM,2003,Bus (Government),3,0,3,2,Night,71,60,Snow,Cloudy
MIZORAM,2003,Bus (Private),3,0,3,1,Night,55,80,Snow,Windy
MIZORAM,2003,Tempo/Vans (Government),1,0,1,16,Afternoon,52,80,Snow,Cloudy
MIZORAM,2003,Tempo/Vans (Private),1,0,1,22,Night,54,80,Gravel,Windy
MIZORAM,2003,Jeep (Government),0,0,0,20,Evening,52,60,Wet,Rainy
MIZORAM,2003,Jeep (Private),5,0,5,23,Night,35,40,Snow,Fog
MIZORAM,2003,Car (Government),0,0,0,19,Evening,40,60,Wet,Rainy
MIZORAM,2003,Car (Private),6,4,10,22,Night,68,80,Gravel,Clear
MIZORAM,2003,Three Wheeler,4,0,4,12,Afternoon,55,60,Gravel,Rainy
MIZORAM,2003,Two Wheeler,4,1,5,4,Night,65,40,Snow,Rainy
MIZORAM,2003,Bicycle,0,0,0,20,Evening,64,40,Gravel,Cloudy
MIZORAM,2003,Pedestrian,0,0,0,8,Morning,53,80,Gravel,Windy
MIZORAM,2003,Others (Please Specify),0,1,1,21,Night,56,40,Wet,Clear
MIZORAM,2003,Total Deaths (Persons),63,13,76,5,Morning,65,60,Dry,Cloudy
MIZORAM,2003,Total Truck/Lorry,36,7,43,4,Night,51,60,Damaged,Clear
MIZORAM,2003,Total Bus,6,0,6,9,Morning,35,40,Snow,Fog
MIZORAM,2003,Total Tempo/Vans,2,0,2,7,Morning,45,80,Dry,Windy
MIZORAM,2003,Total Jeep,5,0,5,6,Morning,36,80,Snow,Cloudy
MIZORAM,2003,Total Car,6,4,10,6,Morning,49,60,Dry,Rainy
MIZORAM,2004,Truck/Lorry (Government),3,0,3,5,Morning,43,40,Gravel,Fog
MIZORAM,2004,Truck/Lorry (Private),14,5,19,20,Evening,34,60,Snow,Rainy
MIZORAM,2004,Bus (Government),0,0,0,19,Evening,56,60,Dry,Clear
MIZORAM,2004,Bus (Private),5,3,8,2,Night,26,60,Damaged,Fog
MIZORAM,2004,Tempo/Vans (Government),0,0,0,18,Evening,44,80,Gravel,Cloudy
MIZORAM,2004,Tempo/Vans (Private),0,0,0,21,Night,58,40,Snow,Rainy
MIZORAM,2004,Jeep (Government),0,0,0,14,Afternoon,26,40,Snow,Rainy
MIZORAM,2004,Jeep (Private),4,4,8,3,Night,53,80,Dry,Clear
MIZORAM,2004,Car (Government),0,0,0,11,Morning,56,60,Snow,Clear
MIZORAM,2004,Car (Private),3,3,6,5,Morning,54,60,Gravel,Windy
MIZORAM,2004,Three Wheeler,4,2,6,18,Evening,58,80,Wet,Windy
MIZORAM,2004,Two Wheeler,4,2,6,3,Night,80,40,Dry,Clear
MIZORAM,2004,Bicycle,0,0,0,14,Afternoon,48,80,Damaged,Windy
MIZORAM,2004,Pedestrian,0,0,0,8,Morning,48,40,Snow,Rainy
MIZORAM,2004,Others (Please Specify),9,2,11,4,Night,69,40,Gravel,Clear
MIZORAM,2004,Total Deaths (Persons),46,21,67,12,Afternoon,46,40,Snow,Fog
MIZORAM,2004,Total Truck/Lorry,17,5,22,22,Night,57,60,Damaged,Clear
MIZORAM,2004,Total Bus,5,3,8,17,Evening,50,60,Gravel,Cloudy
MIZORAM,2004,Total Tempo/Vans,0,0,0,4,Night,54,80,Damaged,Cloudy
MIZORAM,2004,Total Jeep,4,4,8,15,Afternoon,76,80,Gravel,Clear
MIZORAM,2004,Total Car,3,3,6,18,Evening,46,60,Wet,Fog
MIZORAM,2005,Truck/Lorry (Government),0,0,0,13,Afternoon,78,80,Gravel,Clear
MIZORAM,2005,Truck/Lorry (Private),15,6,21,15,Afternoon,28,60,Damaged,Fog
MIZORAM,2005,Bus (Government),0,0,0,14,Afternoon,44,60,Dry,Rainy
MIZORAM,2005,Bus (Private),2,1,3,21,Night,54,40,Wet,Rainy
MIZORAM,2005,Tempo/Vans (Government),0,0,0,3,Night,27,40,Snow,Fog
MIZORAM,2005,Tempo/Vans (Private),3,1,4,6,Morning,43,60,Wet,Windy
MIZORAM,2005,Jeep (Government),1,0,1,15,Afternoon,33,40,Wet,Rainy
MIZORAM,2005,Jeep (Private),6,3,9,23,Night,44,60,Snow,Cloudy
MIZORAM,2005,Car (Government),0,0,0,21,Night,72,40,Gravel,Clear
MIZORAM,2005,Car (Private),1,0,1,20,Evening,59,80,Wet,Windy
MIZORAM,2005,Three Wheeler,0,0,0,21,Night,70,80,Wet,Cloudy
MIZORAM,2005,Two Wheeler,7,2,9,20,Evening,61,60,Dry,Clear
MIZORAM,2005,Bicycle,0,0,0,7,Morning,43,60,Dry,Cloudy
MIZORAM,2005,Pedestrian,0,0,0,16,Afternoon,37,40,Damaged,Windy
MIZORAM,2005,Others (Please Specify),4,0,4,15,Afternoon,21,40,Snow,Fog
MIZORAM,2005,Total Deaths (Persons),39,13,52,22,Night,75,60,Gravel,Clear
MIZORAM,2005,Total Truck/Lorry,15,6,21,9,Morning,51,80,Gravel,Cloudy
MIZORAM,2005,Total Bus,2,1,3,9,Morning,54,80,Damaged,Cloudy
MIZORAM,2005,Total Tempo/Vans,3,1,4,1,Night,49,60,Gravel,Windy
MIZORAM,2005,Total Jeep,7,3,10,8,Morning,59,80,Gravel,Windy
MIZORAM,2005,Total Car,1,0,1,16,Afternoon,61,60,Dry,Windy
MIZORAM,2006,Truck/Lorry (Government),0,0,0,10,Morning,45,40,Gravel,Fog
MIZORAM,2006,Truck/Lorry (Private),18,1,19,9,Morning,24,80,Gravel,Rainy
MIZORAM,2006,Bus (Government),0,0,0,21,Night,50,80,Damaged,Cloudy
MIZORAM,2006,Bus (Private),10,3,13,16,Afternoon,32,40,Damaged,Fog
MIZORAM,2006,Tempo/Vans (Government),0,0,0,3,Night,43,40,Wet,Cloudy
MIZORAM,2006,Tempo/Vans (Private),4,1,5,15,Afternoon,43,80,Gravel,Fog
MIZORAM,2006,Jeep (Government),0,0,0,19,Evening,76,80,Gravel,Clear
MIZORAM,2006,Jeep (Private),7,1,8,14,Afternoon,41,60,Gravel,Rainy
MIZORAM,2006,Car (Government),0,0,0,20,Evening,61,60,Dry,Cloudy
MIZORAM,2006,Car (Private),1,1,2,4,Night,50,80,Gravel,Windy
MIZORAM,2006,Three Wheeler,0,0,0,5,Morning,53,60,Dry,Rainy
MIZORAM,2006,Two Wheeler,8,1,9,16,Afternoon,46,40,Wet,Cloudy
MIZORAM,2006,Bicycle,0,0,0,0,Night,69,60,Snow,Clear
MIZORAM,2006,Pedestrian,0,0,0,18,Evening,57,60,Gravel,Cloudy
MIZORAM,2006,Others (Please Specify),8,0,8,3,Night,54,80,Damaged,Cloudy
MIZORAM,2006,Total Deaths (Persons),56,8,64,16,Afternoon,64,60,Damaged,Cloudy
MIZORAM,2006,Total Truck/Lorry,18,1,19,8,Morning,52,80,Gravel,Rainy
MIZORAM,2006,Total Bus,10,3,13,23,Night,60,80,Dry,Cloudy
MIZORAM,2006,Total Tempo/Vans,4,1,5,1,Night,68,80,Damaged,Windy
MIZORAM,2006,Total Jeep,7,1,8,7,Morning,44,40,Damaged,Fog
MIZORAM,2006,Total Car,1,1,2,14,Afternoon,49,60,Wet,Windy
MIZORAM,2007,Truck/Lorry (Government),0,0,0,6,Morning,47,60,Wet,Clear
MIZORAM,2007,Truck/Lorry (Private),9,1,10,5,Morning,55,60,Wet,Rainy
MIZORAM,2007,Bus (Government),0,0,0,0,Night,50,80,Damaged,Fog
MIZORAM,2007,Bus (Private),2,2,4,14,Afternoon,32,40,Damaged,Rainy
MIZORAM,2007,Tempo/Vans (Government),0,0,0,22,Night,43,80,Gravel,Rainy
MIZORAM,2007,Tempo/Vans (Private),0,0,0,6,Morning,60,60,Gravel,Cloudy
MIZORAM,2007,Jeep (Government),0,0,0,16,Afternoon,44,80,Dry,Windy
MIZORAM,2007,Jeep (Private),10,3,13,1,Night,28,80,Damaged,Fog
MIZORAM,2007,Car (Government),0,0,0,8,Morning,54,60,Gravel,Cloudy
MIZORAM,2007,Car (Private),2,0,2,8,Morning,23,80,Gravel,Fog
MIZORAM,2007,Three Wheeler,0,0,0,12,Afternoon,39,80,Wet,Windy
MIZORAM,2007,Two Wheeler,5,0,5,5,Morning,53,40,Wet,Cloudy
MIZORAM,2007,Bicycle,0,0,0,5,Morning,38,80,Wet,Fog
MIZORAM,2007,Pedestrian,0,0,0,19,Evening,48,40,Snow,Cloudy
MIZORAM,2007,Others (Please Specify),0,1,1,19,Evening,46,60,Gravel,Rainy
MIZORAM,2007,Total Deaths (Persons),28,7,35,20,Evening,78,40,Wet,Clear
MIZORAM,2007,Total Truck/Lorry,9,1,10,2,Night,39,80,Wet,Fog
MIZORAM,2007,Total Bus,2,2,4,16,Afternoon,51,60,Damaged,Windy
MIZORAM,2007,Total Tempo/Vans,0,0,0,16,Afternoon,49,80,Wet,Fog
MIZORAM,2007,Total Jeep,10,3,13,11,Morning,62,80,Damaged,Clear
MIZORAM,2007,Total Car,2,0,2,15,Afternoon,36,40,Dry,Fog
MIZORAM,2008,Truck/Lorry (Government),0,0,0,14,Afternoon,28,80,Wet,Fog
MIZORAM,2008,Truck/Lorry (Private),27,2,29,12,Afternoon,31,40,Damaged,Fog
MIZORAM,2008,Bus (Government),0,0,0,22,Night,70,60,Wet,Windy
MIZORAM,2008,Bus (Private),4,0,4,0,Night,62,60,Dry,Clear
MIZORAM,2008,Tempo/Vans (Government),0,0,0,16,Afternoon,51,80,Wet,Clear
MIZORAM,2008,Tempo/Vans (Private),1,1,2,2,Night,49,40,Damaged,Windy
MIZORAM,2008,Jeep (Government),0,0,0,14,Afternoon,28,80,Dry,Fog
MIZORAM,2008,Jeep (Private),4,0,4,3,Night,37,80,Dry,Fog
MIZORAM,2008,Car (Government),0,0,0,3,Night,66,80,Dry,Clear
MIZORAM,2008,Car (Private),3,1,4,17,Evening,21,80,Snow,Fog
MIZORAM,2008,Three Wheeler,1,0,1,16,Afternoon,41,40,Damaged,Rainy
MIZORAM,2008,Two Wheeler,7,1,8,18,Evening,41,80,Snow,Fog
MIZORAM,2008,Bicycle,0,0,0,10,Morning,31,60,Dry,Fog
MIZORAM,2008,Pedestrian,0,0,0,19,Evening,66,40,Snow,Cloudy
MIZORAM,2008,Others (Please Specify),23,3,26,2,Night,72,80,Wet,Clear
MIZORAM,2008,Total Deaths (Persons),70,8,78,7,Morning,63,40,Snow,Clear
MIZORAM,2008,Total Truck/Lorry,27,2,29,13,Afternoon,28,80,Gravel,Rainy
MIZORAM,2008,Total Bus,4,0,4,0,Night,46,60,Dry,Rainy
MIZORAM,2008,Total Tempo/Vans,1,1,2,13,Afternoon,29,60,Dry,Rainy
MIZORAM,2008,Total Jeep,4,0,4,1,Night,67,60,Damaged,Clear
MIZORAM,2008,Total Car,3,1,4,22,Night,60,40,Wet,Cloudy
MIZORAM,2009,Truck/Lorry (Government),0,0,0,3,Night,65,60,Damaged,Cloudy
MIZORAM,2009,Truck/Lorry (Private),21,1,22,23,Night,57,80,Snow,Windy
MIZORAM,2009,Bus (Government),1,0,1,18,Evening,70,80,Gravel,Clear
MIZORAM,2009,Bus (Private),6,2,8,5,Morning,49,80,Gravel,Windy
MIZORAM,2009,Tempo/Vans (Government),2,0,2,0,Night,40,40,Gravel,Fog
MIZORAM,2009,Tempo/Vans (Private),0,0,0,16,Afternoon,46,40,Gravel,Rainy
MIZORAM,2009,Jeep (Government),3,0,3,7,Morning,42,60,Wet,Windy
MIZORAM,2009,Jeep (Private),1,1,2,18,Evening,50,40,Snow,Windy
MIZORAM,2009,Car (Government),5,0,5,20,Evening,56,80,Gravel,Clear
MIZORAM,2009,Car (Private),5,0,5,0,Night,33,80,Dry,Rainy
MIZORAM,2009,Three Wheeler,0,1,1,4,Night,48,80,Snow,Rainy
MIZORAM,2009,Two Wheeler,2,2,4,15,Afternoon,40,40,Wet,Cloudy
MIZORAM,2009,Bicycle,0,0,0,5,Morning,62,80,Gravel,Windy
MIZORAM,2009,Pedestrian,0,0,0,7,Morning,62,60,Wet,Cloudy
MIZORAM,2009,Others (Please Specify),8,2,10,12,Afternoon,41,40,Gravel,Windy
MIZORAM,2009,Total Deaths (Persons),54,9,63,15,Afternoon,59,80,Dry,Clear
MIZORAM,2009,Total Truck/Lorry,21,1,22,2,Night,70,80,Snow,Clear
MIZORAM,2009,Total Bus,7,2,9,18,Evening,21,40,Dry,Fog
MIZORAM,2009,Total Tempo/Vans,2,0,2,11,Morning,43,40,Gravel,Windy
MIZORAM,2009,Total Jeep,4,1,5,15,Afternoon,39,60,Damaged,Windy
MIZORAM,2009,Total Car,10,0,10,10,Morning,48,40,Snow,Rainy
MIZORAM,2010,Truck/Lorry (Government),0,0,0,9,Morning,55,80,Wet,Rainy
MIZORAM,2010,Truck/Lorry (Private),18,4,22,19,Evening,56,60,Gravel,Cloudy
MIZORAM,2010,Bus (Government),22,1,23,3,Night,31,80,Dry,Fog
MIZORAM,2010,Bus (Private),0,0,0,11,Morning,75,80,Damaged,Clear
MIZORAM,2010,Tempo/Vans (Government),0,0,0,22,Night,66,80,Gravel,Windy
MIZORAM,2010,Tempo/Vans (Private),0,2,2,1,Night,51,40,Wet,Cloudy
MIZORAM,2010,Jeep (Government),0,0,0,23,Night,50,40,Dry,Fog
MIZORAM,2010,Jeep (Private),4,1,5,21,Night,63,80,Snow,Rainy
MIZORAM,2010,Car (Government),1,3,4,18,Evening,43,40,Damaged,Fog
MIZORAM,2010,Car (Private),0,0,0,4,Night,70,80,Gravel,Cloudy
MIZORAM,2010,Three Wheeler,0,0,0,7,Morning,67,40,Gravel,Clear
MIZORAM,2010,Two Wheeler,10,4,14,6,Morning,28,40,Gravel,Rainy
MIZORAM,2010,Bicycle,0,0,0,13,Afternoon,32,40,Gravel,Rainy
MIZORAM,2010,Pedestrian,0,0,0,23,Night,72,60,Dry,Clear
MIZORAM,2010,Others (Please Specify),9,3,12,22,Night,37,40,Snow,Rainy
MIZORAM,2010,Total Deaths (Persons),64,18,82,2,Night,76,60,Wet,Cloudy
MIZORAM,2010,Total Truck/Lorry,18,4,22,17,Evening,34,60,Damaged,Rainy
MIZORAM,2010,Total Bus,22,1,23,15,Afternoon,54,60,Gravel,Windy
MIZORAM,2010,Total Tempo/Vans,0,2,2,22,Night,32,80,Gravel,Fog
MIZORAM,2010,Total Jeep,4,1,5,18,Evening,43,40,Snow,Cloudy
MIZORAM,2010,Total Car,1,3,4,18,Evening,71,80,Snow,Clear
MIZORAM,2011,Truck/Lorry (Government),0,0,0,17,Evening,58,60,Dry,Cloudy
MIZORAM,2011,Truck/Lorry (Private),24,6,30,19,Evening,60,40,Dry,Windy
MIZORAM,2011,Bus (Government),0,0,0,15,Afternoon,30,80,Dry,Rainy
MIZORAM,2011,Bus (Private),12,9,21,7,Morning,35,60,Damaged,Rainy
MIZORAM,2011,Tempo/Vans (Government),0,0,0,0,Night,66,80,Dry,Cloudy
MIZORAM,2011,Tempo/Vans (Private),0,0,0,16,Afternoon,39,80,Gravel,Rainy
MIZORAM,2011,Jeep (Government),0,0,0,11,Morning,37,40,Dry,Rainy
MIZORAM,2011,Jeep (Private),2,0,2,20,Evening,51,40,Damaged,Windy
MIZORAM,2011,Car (Government),0,0,0,10,Morning,67,80,Dry,Clear
MIZORAM,2011,Car (Private),5,3,8,4,Night,46,40,Dry,Fog
MIZORAM,2011,Three Wheeler,0,0,0,11,Morning,53,40,Gravel,Cloudy
MIZORAM,2011,Two Wheeler,10,2,12,16,Afternoon,56,80,Gravel,Clear
MIZORAM,2011,Bicycle,1,1,2,5,Morning,22,40,Gravel,Fog
MIZORAM,2011,Pedestrian,0,1,1,0,Night,80,40,Dry,Clear
MIZORAM,2011,Others (Please Specify),5,0,5,4,Night,47,60,Gravel,Cloudy
MIZORAM,2011,Total Deaths (Persons),59,22,81,13,Afternoon,55,40,Snow,Windy
MIZORAM,2011,Total Truck/Lorry,24,6,30,4,Night,65,60,Wet,Windy
MIZORAM,2011,Total Bus,12,9,21,21,Night,59,80,Wet,Windy
MIZORAM,2011,Total Tempo/Vans,0,0,0,23,Night,59,60,Gravel,Clear
MIZORAM,2011,Total Jeep,2,0,2,0,Night,54,80,Damaged,Cloudy
MIZORAM,2011,Total Car,5,3,8,17,Evening,55,40,Gravel,Rainy
MIZORAM,2012,Truck/Lorry (Government),0,0,0,15,Afternoon,40,40,Gravel,Rainy
MIZORAM,2012,Truck/Lorry (Private),17,1,18,8,Morning,40,60,Dry,Windy
MIZORAM,2012,Bus (Government),0,0,0,18,Evening,66,80,Damaged,Clear
MIZORAM,2012,Bus (Private),4,0,4,21,Night,52,40,Gravel,Rainy
MIZORAM,2012,Tempo/Vans (Government),0,0,0,4,Night,70,60,Snow,Clear
MIZORAM,2012,Tempo/Vans (Private),6,0,6,1,Night,69,60,Wet,Cloudy
MIZORAM,2012,Jeep (Government),0,0,0,14,Afternoon,51,60,Snow,Windy
MIZORAM,2012,Jeep (Private),9,0,9,6,Morning,27,40,Snow,Fog
MIZORAM,2012,Car (Government),0,0,0,3,Night,53,80,Snow,Windy
MIZORAM,2012,Car (Private),4,6,10,0,Night,41,40,Damaged,Fog
MIZORAM,2012,Three Wheeler,2,0,2,12,Afternoon,32,40,Damaged,Rainy
MIZORAM,2012,Two Wheeler,17,7,24,19,Evening,42,80,Damaged,Fog
MIZORAM,2012,Bicycle,0,0,0,21,Night,80,60,Wet,Clear
MIZORAM,2012,Pedestrian,2,1,3,6,Morning,22,40,Dry,Fog
MIZORAM,2012,Others (Please Specify),1,0,1,14,Afternoon,34,60,Gravel,Rainy
MIZORAM,2012,Total Deaths (Persons),62,15,77,22,Night,43,60,Gravel,Rainy
MIZORAM,2012,Total Truck/Lorry,17,1,18,13,Afternoon,37,80,Dry,Windy
MIZORAM,2012,Total Bus,4,0,4,22,Night,59,80,Gravel,Rainy
MIZORAM,2012,Total Tempo/Vans,6,0,6,18,Evening,73,80,Snow,Clear
MIZORAM,2012,Total Jeep,9,0,9,21,Night,51,60,Wet,Fog
MIZORAM,2012,Total Car,4,6,10,23,Night,61,60,Gravel,Cloudy
NAGALAND,2001,Truck/Lorry (Government),10,0,10,19,Evening,56,40,Wet,Rainy
NAGALAND,2001,Truck/Lorry (Private),22,2,24,23,Night,30,60,Dry,Fog
NAGALAND,2001,Bus (Government),1,0,1,17,Evening,64,80,Gravel,Windy
NAGALAND,2001,Bus (Private),13,1,14,9,Morning,51,80,Wet,Cloudy
NAGALAND,2001,Tempo/Vans (Government),1,0,1,8,Morning,51,80,Snow,Windy
NAGALAND,2001,Tempo/Vans (Private),2,1,3,7,Morning,58,80,Snow,Clear
NAGALAND,2001,Jeep (Government),1,0,1,9,Morning,51,60,Dry,Windy
NAGALAND,2001,Jeep (Private),0,0,0,16,Afternoon,36,80,Damaged,Fog
NAGALAND,2001,Car (Government),1,0,1,1,Night,60,40,Gravel,Cloudy
NAGALAND,2001,Car (Private),5,1,6,5,Morning,48,60,Snow,Windy
NAGALAND,2001,Three Wheeler,0,0,0,4,Night,60,80,Snow,Windy
NAGALAND,2001,Two Wheeler,3,0,3,8,Morning,55,40,Dry,Clear
NAGALAND,2001,Bicycle,0,0,0,4,Night,40,80,Snow,Fog
NAGALAND,2001,Pedestrian,0,0,0,17,Evening,43,60,Gravel,Windy
NAGALAND,2001,Others (Please Specify),1,0,1,19,Evening,26,60,Dry,Fog
NAGALAND,2001,Total Deaths (Persons),60,5,65,8,Morning,39,40,Wet,Rainy
NAGALAND,2001,Total Truck/Lorry,32,2,34,16,Afternoon,48,60,Dry,Clear
NAGALAND,2001,Total Bus,14,1,15,16,Afternoon,65,40,Gravel,Clear
NAGALAND,2001,Total Tempo/Vans,3,1,4,11,Morning,74,80,Gravel,Clear
NAGALAND,2001,Total Jeep,1,0,1,6,Morning,25,60,Wet,Fog
NAGALAND,2001,Total Car,6,1,7,2,Night,52,80,Dry,Windy
NAGALAND,2002,Truck/Lorry (Government),2,0,2,9,Morning,50,80,Gravel,Windy
NAGALAND,2002,Truck/Lorry (Private),11,1,12,1,Night,38,60,Gravel,Fog
NAGALAND,2002,Bus (Government),0,0,0,2,Night,45,80,Wet,Fog
NAGALAND,2002,Bus (Private),7,2,9,15,Afternoon,42,40,Damaged,Rainy
NAGALAND,2002,Tempo/Vans (Government),0,0,0,1,Night,64,40,Dry,Cloudy
NAGALAND,2002,Tempo/Vans (Private),5,0,5,23,Night,43,40,Gravel,Cloudy
NAGALAND,2002,Jeep (Government),0,0,0,9,Morning,48,60,Snow,Clear
NAGALAND,2002,Jeep (Private),2,0,2,5,Morning,56,80,Wet,Windy
NAGALAND,2002,Car (Government),0,0,0,21,Night,80,80,Damaged,Clear
NAGALAND,2002,Car (Private),6,0,6,10,Morning,45,80,Damaged,Windy
NAGALAND,2002,Three Wheeler,0,0,0,22,Night,50,80,Wet,Windy
NAGALAND,2002,Two Wheeler,0,0,0,6,Morning,56,40,Damaged,Rainy
NAGALAND,2002,Bicycle,1,0,1,14,Afternoon,23,60,Gravel,Fog
NAGALAND,2002,Pedestrian,1,0,1,5,Morning,25,40,Damaged,Fog
NAGALAND,2002,Others (Please Specify),0,0,0,19,Evening,34,40,Dry,Fog
NAGALAND,2002,Total Deaths (Persons),35,3,38,8,Morning,45,60,Snow,Cloudy
NAGALAND,2002,Total Truck/Lorry,13,1,14,21,Night,54,60,Gravel,Fog
NAGALAND,2002,Total Bus,7,2,9,19,Evening,62,40,Wet,Cloudy
NAGALAND,2002,Total Tempo/Vans,5,0,5,11,Morning,63,80,Snow,Clear
NAGALAND,2002,Total Jeep,2,0,2,18,Evening,57,60,Gravel,Cloudy
NAGALAND,2002,Total Car,6,0,6,19,Evening,61,60,Snow,Windy
NAGALAND,2003,Truck/Lorry (Government),2,0,2,2,Night,64,40,Damaged,Rainy
NAGALAND,2003,Truck/Lorry (Private),27,1,28,14,Afternoon,50,80,Wet,Rainy
NAGALAND,2003,Bus (Government),0,0,0,1,Night,52,60,Wet,Windy
NAGALAND,2003,Bus (Private),7,4,11,20,Evening,52,40,Dry,Clear
NAGALAND,2003,Tempo/Vans (Government),1,1,2,1,Night,60,60,Damaged,Rainy
NAGALAND,2003,Tempo/Vans (Private),3,2,5,21,Night,58,80,Dry,Windy
NAGALAND,2003,Jeep (Government),0,0,0,2,Night,43,40,Dry,Rainy
NAGALAND,2003,Jeep (Private),3,1,4,5,Morning,60,40,Damaged,Cloudy
NAGALAND,2003,Car (Government),0,0,0,14,Afternoon,47,80,Gravel,Rainy
NAGALAND,2003,Car (Private),4,0,4,9,Morning,54,40,Dry,Cloudy
NAGALAND,2003,Three Wheeler,0,1,1,8,Morning,48,80,Snow,Cloudy
NAGALAND,2003,Two Wheeler,5,0,5,0,Night,38,40,Gravel,Rainy
NAGALAND,2003,Bicycle,0,0,0,15,Afternoon,34,80,Damaged,Rainy
NAGALAND,2003,Pedestrian,3,0,3,5,Morning,59,60,Wet,Cloudy
NAGALAND,2003,Others (Please Specify),0,0,0,8,Morning,23,60,Gravel,Rainy
NAGALAND,2003,Total Deaths (Persons),55,10,65,3,Night,75,60,Dry,Clear
NAGALAND,2003,Total Truck/Lorry,29,1,30,1,Night,56,40,Snow,Fog
NAGALAND,2003,Total Bus,7,4,11,3,Night,49,80,Damaged,Fog
NAGALAND,2003,Total Tempo/Vans,4,3,7,0,Night,55,80,Wet,Windy
NAGALAND,2003,Total Jeep,3,1,4,18,Evening,22,60,Snow,Fog
NAGALAND,2003,Total Car,4,0,4,9,Morning,67,60,Wet,Clear
NAGALAND,2004,Truck/Lorry (Government),1,0,1,20,Evening,37,60,Damaged,Fog
NAGALAND,2004,Truck/Lorry (Private),9,0,9,14,Afternoon,27,80,Gravel,Fog
NAGALAND,2004,Bus (Government),16,1,17,21,Night,80,60,Dry,Clear
NAGALAND,2004,Bus (Private),4,0,4,18,Evening,56,40,Damaged,Cloudy
NAGALAND,2004,Tempo/Vans (Government),0,0,0,15,Afternoon,26,60,Snow,Fog
NAGALAND,2004,Tempo/Vans (Private),8,3,11,20,Evening,46,60,Gravel,Windy
NAGALAND,2004,Jeep (Government),1,0,1,23,Night,57,80,Wet,Fog
